id,Energy_kcal,Water_g,Protein_g,Fat_g,CHO_g,Fiber_g,VA_ug,VB1_mg,VB2_mg,VC_mg,Ca_mg,Fe_mg,Zn_mg,Ile_mg,Leu_mg,Lys_mg,SAA_mg,AAA_mg,Thr_mg,Trp_mg,Val_mg,price,half
din_28,69.75,45.474999999999994,2.2875,3.3050000000000006,7.77,0.795,2.5,0.02075,0.035,4.0,13.45,0.8900000000000001,0.3595,158.64999999999998,244.60000000000002,129.77499999999998,114.875,298.55,114.35000000000001,45.625,168.925,1.5,True
din_29,45.775000000000006,54.7825,1.72,3.4975000000000005,1.9,0.25,77.0,0.024,0.046,9.5,10.125,0.45,0.20225,79.7,119.8,97.325,58.025,137.95,70.95,32.225,87.175,2.0,True
din_30,66.25,55.485,1.67,5.995000000000001,1.35,0.25,38.5,0.019,0.046,4.5,17.45,0.55,0.2545,83.9,128.1,104.15,62.05,139.89999999999998,71.9,23.450000000000003,83.85,2.0,True
din_31,142.475,69.12249999999999,8.055,10.8225,3.2099999999999995,0.30000000000000004,0.0,0.063,0.0465,0.0,124.22500000000001,1.7149999999999999,0.96325,335.7,693.3,573.325,258.525,759.45,353.45,100.725,379.175,2.5,True
din_32,244.725,11.972499999999998,14.63,8.2475,28.06,3.25,2.5,0.163,0.249,0.0,69.72500000000001,9.89,1.0807499999999999,651.7,1106.8,993.325,224.525,315.95,754.45,970.725,764.175,2.5,True
din_33,100.225,51.4725,3.03,8.2475,3.46,0.9,23.5,0.088,0.064,17.5,15.725,0.99,0.8007500000000001,111.2,226.8,231.825,102.525,227.95,124.45,19.225,130.175,2.5,True
din_34,92.725,53.522499999999994,2.4799999999999995,8.1475,2.36,0.7,28.5,0.048,0.039,36.0,8.225,0.6900000000000001,0.23575,100.7,206.3,214.825,117.025,222.45,116.45,20.725,123.175,2.5,True
din_35,94.125,42.8625,2.5,8.0875,3.68,0.0,0.0,0.045,0.08000000000000002,0.0,6.425,0.49,0.28675,129.5,215.8,199.325,88.92500000000001,219.25,108.15,13.125,116.175,2.5,True
din_36,104.17500000000001,45.81750000000001,2.445,8.1325,5.3,0.23,2.0,0.0415,0.032,0.8,22.175,1.1900000000000002,0.31625,138.0,279.8,231.625,122.025,302.05,137.14999999999998,22.325000000000003,163.275,2.5,True
din_37,169.125,20.817500000000003,3.3999999999999995,16.7625,1.185,0.125,37.25,0.0585,0.043000000000000003,4.25,4.775,0.64,0.27575,144.54999999999998,308.55,318.525,138.225,311.95000000000005,162.9,23.175,171.32500000000002,4.0,True
din_38,167.2,30.505,5.975,14.72,2.675,0.2,9.75,0.0425,0.0325,0.0,78.9,1.5250000000000001,1.0470000000000002,350.9,466.35,447.65,87.8,504.15,291.65,86.45,432.85,4.0,True
din_39,118.75000000000001,26.709999999999997,6.01,9.765,1.695,0.395,47.65,0.022,0.0315,1.1,8.05,0.6,2.7245,272.24999999999994,497.45000000000005,494.1499999999999,243.45000000000002,517.4499999999999,280.29999999999995,55.75,317.5,4.0,True
din_40,279.0,49.4,20.3,17.3,10.5,0.0,23.0,0.03,0.17,0.0,109.0,2.2,0.0,420.0,800.0,750.0,420.0,750.0,420.0,90.0,490.0,7.0,False
din_41,102.5,50.36500000000001,11.25,5.475000000000001,1.985,0.195,42.1,0.03,0.0795,7.8500000000000005,5.15,2.43,3.5465,551.85,995.3000000000001,1070.3500000000001,257.55,1030.3000000000002,572.0,35.95,637.05,5.0,True
din_42,44.0,39.0,9.9,0.55,0.0,0.0,0.0,0.005,0.015,0.0,92.0,0.7,0.08,305.0,535.0,550.0,275.0,550.0,325.0,60.0,355.0,3.5,True
din_43,141.675,58.432500000000005,13.424999999999999,9.7425,0.07500000000000001,0.0,0.0,0.03,0.03,0.0,59.475,0.8250000000000001,0.78675,528.6,995.4,1130.475,549.075,995.85,595.35,83.175,626.025,3.5,True
din_44,111.39999999999999,45.765,8.950000000000001,7.465000000000001,2.135,0.125,51.75,0.0135,0.033,4.25,16.95,0.79,0.426,340.84999999999997,626.75,704.1999999999999,362.70000000000005,592.4999999999999,376.95,55.45,395.15,3.5,True
din_45,25.0,93.3,0.6,0.1,5.5,0.3,75.0,0.02,0.03,6.0,8.0,0.3,0.1,18.0,18.0,18.0,24.0,13.0,4.0,20.0,66.0,1.0,False
din_46,91.0,75.8,1.4,0.2,20.8,1.2,10.0,0.02,0.04,8.0,7.0,0.4,0.18,42.0,86.0,60.0,37.0,72.0,49.0,6.0,42.0,1.0,False
din_47,41.0,89.0,0.8,0.2,9.1,0.4,2.0,0.0,0.03,23.0,4.0,0.3,0.4,19.0,29.0,30.0,45.0,58.0,48.0,5.0,41.0,1.0,False
din_48,52.0,85.9,0.2,0.2,12.3,1.2,3.0,0.06,0.02,4.0,4.0,0.6,0.19,9.0,12.0,10.0,11.0,21.0,7.0,7.0,14.0,1.0,False
din_49,43.0,88.7,0.5,0.2,9.9,0.4,8.0,0.04,0.02,25.0,5.0,0.4,0.18,11.0,15.0,18.0,21.0,34.0,18.0,8.0,19.0,1.0,False
